Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,GBH,GBD,GBA,IWH,IWD,IWA,SYH,SYD,SYA,WHH,WHD,WHA,EloHome,EloAway
SP2,17/02/02,Eibar,Santander,2,2,D,1,1,D,2.15,2.8,3.2,2.2,2.7,2.9,2.3,2.75,3.1,2.2,2.75,3.2,1478.68,1560.21
SP2,17/02/02,Numancia,Cordoba,0,2,A,0,1,A,2.1,2.85,3.25,2.0,2.7,3.3,2.0,2.8,3.75,2.0,2.8,3.6,1465.16,1456.7
SP2,17/02/02,Ferrol,Extremadura,2,0,H,0,0,D,2.1,2.8,3.3,2.1,2.7,3.1,2.1,2.8,3.4,2.1,2.8,3.3,1440.09,1478.86
SP2,17/02/02,Salamanca,Poli Ejido,0,2,A,0,1,A,1.5,3.35,5.85,1.45,3.2,5.7,1.444,3.4,7.0,1.5,3.4,5.75,1479.58,1420.74
SP2,17/02/02,Sp Gijon,Murcia,0,1,A,0,1,A,1.75,3.0,4.32,1.75,2.9,3.8,1.727,3.1,4.5,1.75,3.0,4.3,1517.5,1444.42
SP2,23/02/02,Burgos,Eibar,0,0,D,0,0,D,2.2,2.8,3.25,2.1,2.7,3.1,2.0,2.875,3.6,2.05,2.85,3.4,1486.23,1478.02
SP2,23/02/02,Poli Ejido,Recreativo,0,0,D,0,0,D,2.9,2.8,2.4,2.9,2.7,2.2,2.75,2.75,2.5,2.9,2.8,2.3,1438.59,1534.92
SP2,24/02/02,Ath Madrid,Sp Gijon,0,1,A,0,0,D,1.45,3.5,6.85,1.45,3.3,5.5,1.533,3.25,6.0,1.45,3.4,6.5,1637.99,1499.24
SP2,24/02/02,Cordoba,Albacete,3,1,H,1,0,H,2.4,2.7,3.0,2.3,2.7,2.7,2.3,2.7,3.1,2.3,2.7,3.0,1472.98,1528.03
SP2,24/02/02,Elche,Numancia,1,1,D,0,0,D,1.95,2.8,4.0,1.9,2.7,3.6,1.8,3.0,4.333,1.8,3.0,4.0,1488.32,1448.88
SP2,24/02/02,Extremadura,Leganes,2,1,H,1,0,H,2.0,2.9,3.5,2.0,2.8,3.1,2.0,2.875,3.6,2.1,2.85,3.2,1468.54,1452.05
SP2,24/02/02,Gimnastic,Salamanca,2,2,D,0,1,A,2.55,2.7,2.8,2.3,2.7,2.7,2.375,2.8,2.875,2.3,2.75,2.95,1452.8,1461.73
SP2,24/02/02,Murcia,Badajoz,1,1,D,1,0,H,2.35,2.8,2.95,2.2,2.7,2.9,2.25,2.8,3.1,2.2,2.8,3.1,1462.68,1471.39
SP2,24/02/02,Oviedo,Levante,1,1,D,0,1,A,1.5,3.4,6.2,1.5,3.2,5.0,1.444,3.4,7.0,1.45,3.5,6.25,1555.34,1432.86
SP2,24/02/02,Santander,Ferrol,0,1,A,0,0,D,1.6,3.2,5.5,1.6,2.9,4.7,1.615,3.1,5.5,1.65,3.25,4.5,1560.87,1450.41
SP2,24/02/02,Xerez,Jaen,1,0,H,0,0,D,1.6,3.2,5.5,1.6,2.9,4.7,1.571,3.1,6.0,1.55,3.0,6.5,1530.14,1463.44
SP2,02/03/02,Leganes,Santander,1,4,A,0,2,A,2.55,2.65,2.72,2.5,2.5,2.7,2.6,2.8,2.6,2.6,2.6,2.75,1443.59,1541.61
SP2,02/03/02,Recreativo,Gimnastic,1,0,H,0,0,D,1.58,3.15,5.4,1.6,3.0,4.6,,,,,,,1535.05,1449.6
SP2,03/03/02,Albacete,Elche,0,2,A,0,0,D,1.85,2.85,4.1,1.8,2.7,3.9,1.8,3.0,4.333,1.85,2.75,4.3,1517.14,1483.56
SP2,03/03/02,Badajoz,Ath Madrid,0,1,A,0,1,A,3.0,2.95,2.15,3.3,2.7,2.0,2.875,3.1,2.2,3.5,2.85,2.0,1474.6,1618.04
SP2,03/03/02,Cordoba,Xerez,0,0,D,0,0,D,2.55,2.7,2.68,2.55,2.6,2.55,2.5,2.875,2.625,2.7,2.75,2.5,1483.87,1537.06
SP2,03/03/02,Eibar,Jaen,1,1,D,1,0,H,1.8,2.9,4.3,1.8,2.8,3.7,1.8,3.0,4.0,1.75,3.0,4.3,1481.79,1456.52
SP2,03/03/02,Levante,Extremadura,1,0,H,1,0,H,2.45,2.7,2.8,2.5,2.6,2.6,2.375,2.7,3.0,2.5,2.65,2.8,1439.92,1477.0
SP2,03/03/02,Numancia,Murcia,1,0,H,1,0,H,2.25,2.7,3.1,2.2,2.7,2.9,2.1,2.8,3.4,2.2,2.7,3.2,1453.64,1459.47
SP2,03/03/02,Ferrol,Burgos,3,0,H,1,0,H,2.25,2.7,3.1,2.1,2.7,3.1,2.1,2.9,3.25,2.1,2.8,3.3,1469.67,1482.46
SP2,03/03/02,Salamanca,Oviedo,3,0,H,0,0,D,2.52,2.7,2.7,2.5,2.6,2.6,2.5,2.7,2.8,2.5,2.65,2.8,1464.93,1548.28
SP2,03/03/02,Sp Gijon,Poli Ejido,1,1,D,1,1,D,1.58,3.2,5.25,1.5,3.0,5.3,1.571,3.25,5.5,1.5,3.3,6.0,1519.19,1438.46
SP2,09/03/02,Ath Madrid,Numancia,2,2,D,1,0,H,1.35,3.75,8.0,1.4,3.2,6.5,1.364,3.75,8.0,1.4,3.5,7.5,1628.99,1462.83
SP2,10/03/02,Burgos,Leganes,0,0,D,0,0,D,1.85,3.0,3.85,1.9,2.7,3.6,1.8,3.0,4.333,2.0,2.7,3.75,1473.03,1431.02
SP2,10/03/02,Poli Ejido,Badajoz,1,0,H,0,0,D,2.4,2.7,2.9,2.4,2.6,2.7,2.4,2.75,2.875,2.4,2.75,2.8,1444.43,1463.65
SP2,10/03/02,Elche,Cordoba,2,3,A,1,0,H,1.85,3.0,3.85,2.0,2.7,3.3,1.909,2.875,4.0,2.0,2.7,3.75,1500.64,1482.2
SP2,10/03/02,Extremadura,Salamanca,0,1,A,0,0,D,2.15,2.75,3.3,2.1,2.7,3.1,2.0,2.8,3.75,2.1,2.8,3.3,1466.74,1476.83
SP2,10/03/02,Gimnastic,Sp Gijon,1,1,D,1,1,D,2.6,2.6,2.75,2.5,2.6,2.6,2.6,2.8,2.6,2.5,2.8,2.65,1443.2,1513.22
SP2,10/03/02,Jaen,Ferrol,1,4,A,0,1,A,2.35,2.75,2.9,2.3,2.7,2.7,2.2,2.8,3.2,2.25,2.8,3.0,1460.84,1479.1
SP2,10/03/02,Murcia,Albacete,0,0,D,0,0,D,2.35,2.75,2.9,2.4,2.6,2.7,2.375,2.75,2.9,2.4,2.8,2.75,1450.28,1500.06
SP2,10/03/02,Oviedo,Recreativo,1,1,D,0,0,D,2.05,2.75,3.55,2.2,2.6,3.0,2.1,2.7,3.6,2.25,2.5,3.5,1536.38,1541.45
SP2,10/03/02,Santander,Levante,4,2,H,1,1,D,1.45,3.45,6.5,1.4,3.2,6.5,1.444,3.4,7.0,1.4,3.6,7.0,1554.18,1450.18
SP2,10/03/02,Xerez,Eibar,1,0,H,0,0,D,1.7,3.0,4.75,1.65,2.8,4.6,1.667,3.0,5.0,1.65,3.0,5.0,1538.73,1477.47
SP2,16/03/02,Albacete,Ath Madrid,2,1,H,2,1,H,2.95,2.85,2.28,2.6,2.8,2.3,3.0,2.8,2.3,,,,1501.85,1620.93
SP2,17/03/02,Badajoz,Gimnastic,2,1,H,1,0,H,1.85,2.9,4.15,1.85,2.9,3.4,1.8,3.0,4.333,,,,1454.01,1442.12
SP2,17/03/02,Cordoba,Murcia,2,1,H,0,0,D,2.0,2.85,3.65,2.0,2.8,3.1,1.909,3.0,3.75,,,,1498.8,1448.49
SP2,17/03/02,Elche,Xerez,4,0,H,2,0,H,2.35,2.7,3.0,2.3,2.7,2.7,2.25,2.8,3.1,,,,1484.04,1545.81
SP2,17/03/02,Leganes,Jaen,2,0,H,1,0,H,2.15,2.8,3.3,2.2,2.7,2.9,2.0,2.875,3.6,,,,1435.86,1445.45
SP2,17/03/02,Levante,Burgos,0,0,D,0,0,D,2.55,2.65,2.78,2.6,2.5,2.6,2.4,2.8,2.8,,,,1444.28,1468.19
SP2,17/03/02,Numancia,Poli Ejido,3,0,H,0,0,D,1.85,2.9,4.15,1.75,2.9,3.8,1.8,3.0,4.333,,,,1470.89,1454.07
SP2,17/03/02,Ferrol,Eibar,1,1,D,1,1,D,1.9,2.9,3.8,1.9,2.8,3.4,1.909,2.875,4.0,,,,1494.49,1470.39
SP2,17/03/02,Recreativo,Extremadura,3,2,H,2,2,D,1.65,3.1,5.0,1.65,2.9,4.4,1.667,3.1,5.0,,,,1544.78,1451.08
SP2,17/03/02,Salamanca,Santander,1,2,A,0,1,A,2.35,2.65,3.07,2.3,2.6,2.8,2.25,2.7,3.2,,,,1492.49,1560.08
SP2,17/03/02,Sp Gijon,Oviedo,0,0,D,0,0,D,2.45,2.7,2.85,2.4,2.65,2.65,2.3,2.8,3.0,,,,1514.3,1533.05
SP2,23/03/02,Ath Madrid,Cordoba,0,0,D,0,0,D,1.45,3.65,5.65,1.5,3.1,5.2,1.444,3.4,7.0,,,,1607.74,1506.21
SP2,23/03/02,Eibar,Leganes,0,0,D,0,0,D,1.75,3.05,4.15,1.9,2.7,3.6,1.833,2.875,4.333,1.95,2.85,3.75,1474.67,1445.18
SP2,23/03/02,Gimnastic,Numancia,3,1,H,3,0,H,2.2,2.85,3.0,2.4,2.6,2.7,2.2,2.8,3.2,2.45,2.75,2.75,1433.51,1479.34
SP2,23/03/02,Xerez,Ferrol,2,1,H,1,0,H,1.67,3.2,4.35,1.8,2.8,3.7,1.727,3.1,4.5,1.85,2.9,4.0,1534.68,1490.21
SP2,24/03/02,Burgos,Salamanca,0,0,D,0,0,D,2.2,2.85,3.0,2.3,2.6,2.8,2.2,2.7,3.3,2.2,2.6,3.4,1470.88,1478.83
SP2,24/03/02,Poli Ejido,Albacete,2,0,H,0,0,D,2.57,2.85,2.5,2.5,2.6,2.6,2.7,2.8,2.5,2.6,2.7,2.65,1445.62,1515.04
SP2,24/03/02,Extremadura,Sp Gijon,1,2,A,1,2,A,2.15,2.85,3.1,2.1,2.6,3.0,2.25,2.875,3.0,2.45,2.7,2.8,1444.91,1511.43
SP2,24/03/02,Jaen,Levante,0,1,A,0,0,D,1.92,3.0,3.5,1.9,2.8,3.4,1.909,2.875,4.0,1.95,2.85,3.75,1436.13,1441.59
SP2,24/03/02,Murcia,Elche,2,1,H,1,0,H,2.22,2.9,2.9,2.3,2.6,2.8,2.25,2.8,3.1,2.35,2.7,2.95,1441.08,1495.17
SP2,24/03/02,Oviedo,Badajoz,1,0,H,1,0,H,1.67,3.0,4.75,1.75,2.7,4.2,1.667,3.1,5.0,1.75,2.8,4.8,1535.92,1462.62
SP2,24/03/02,Santander,Recreativo,1,5,A,0,1,A,1.85,2.85,4.0,2.0,2.6,3.5,1.909,2.75,4.2,2.05,2.7,3.6,1573.74,1550.95
SP2,30/03/02,Albacete,Gimnastic,1,0,H,1,0,H,1.55,3.25,5.65,1.6,3.0,4.6,1.571,3.25,5.5,1.65,3.0,5.0,1503.64,1444.08
SP2,30/03/02,Cordoba,Poli Ejido,0,1,A,0,0,D,1.6,3.2,5.2,1.65,2.9,4.4,1.667,3.1,5.0,1.7,3.0,4.75,1512.74,1457.02
SP2,30/03/02,Elche,Ath Madrid,5,1,H,2,0,H,3.0,2.8,2.3,2.7,2.7,2.3,2.8,2.875,2.375,2.8,2.85,2.35,1484.31,1601.21
SP2,30/03/02,Leganes,Ferrol,2,2,D,1,1,D,2.35,2.7,3.0,2.3,2.7,2.7,2.3,2.75,3.1,2.35,2.85,2.8,1449.63,1482.63
SP2,30/03/02,Numancia,Oviedo,1,2,A,1,0,H,2.6,2.65,2.75,2.6,2.5,2.6,2.5,2.8,2.7,2.6,2.7,2.65,1468.77,1542.66
SP2,31/03/02,Badajoz,Extremadura,2,2,D,1,2,A,1.9,2.85,4.0,1.85,2.7,3.7,1.909,2.875,4.0,1.95,2.9,3.6,1455.88,1431.21
SP2,31/03/02,Levante,Eibar,0,0,D,0,0,D,2.4,2.7,2.92,2.3,2.6,2.8,2.375,2.75,2.9,2.35,2.85,2.8,1457.41,1470.22
SP2,31/03/02,Murcia,Xerez,0,0,D,0,0,D,2.67,2.7,2.6,2.6,2.6,2.5,2.5,2.8,2.7,2.6,2.75,2.6,1451.94,1542.26
SP2,31/03/02,Recreativo,Burgos,0,1,A,0,1,A,1.7,3.0,4.8,1.65,2.9,4.4,1.667,3.1,5.0,1.65,3.0,5.0,1567.69,1467.64
SP2,31/03/02,Salamanca,Jaen,0,1,A,0,1,A,1.75,3.0,4.5,1.75,2.8,4.0,1.8,3.0,4.333,1.75,2.9,4.5,1482.07,1420.31
SP2,31/03/02,Sp Gijon,Santander,1,1,D,0,1,A,2.35,2.7,3.0,2.4,2.6,2.7,2.375,2.7,3.0,2.4,2.75,2.8,1525.13,1557.0
SP2,06/04/02,Ath Madrid,Murcia,4,2,H,2,1,H,1.4,3.6,6.75,1.4,3.4,6.0,1.4,3.6,7.5,1.45,3.6,6.0,1588.1,1451.59
SP2,06/04/02,Xerez,Leganes,3,3,D,1,2,A,1.5,3.3,6.1,1.45,3.3,5.5,1.5,3.4,6.0,1.45,3.6,6.0,1542.61,1447.25
SP2,07/04/02,Burgos,Sp Gijon,0,0,D,0,0,D,2.35,2.65,3.0,2.3,2.7,2.7,2.25,2.8,3.1,2.3,2.7,3.0,1486.63,1522.71
SP2,07/04/02,Eibar,Salamanca,0,1,A,0,0,D,2.15,2.7,3.45,2.2,2.7,2.9,2.1,2.75,3.5,2.3,2.7,3.0,1473.29,1464.14
SP2,07/04/02,Poli Ejido,Elche,0,0,D,0,0,D,2.22,2.75,3.1,2.4,2.6,2.7,2.375,2.8,2.875,2.5,2.6,2.85,1474.78,1497.42
SP2,07/04/02,Extremadura,Numancia,0,2,A,0,1,A,2.05,2.65,3.7,2.1,2.7,3.0,2.0,2.875,3.6,2.3,2.7,3.0,1435.51,1455.33
SP2,07/04/02,Gimnastic,Cordoba,1,0,H,0,0,D,2.2,2.8,3.1,2.2,2.7,2.9,2.375,2.8,2.875,2.5,2.6,2.85,1436.95,1494.98
SP2,07/04/02,Jaen,Recreativo,1,1,D,0,0,D,2.9,2.75,2.35,2.65,2.7,2.35,2.9,2.75,2.375,3.0,2.8,2.25,1438.24,1548.7
SP2,07/04/02,Oviedo,Albacete,0,0,D,0,0,D,1.8,2.95,4.15,1.9,2.8,3.4,1.909,2.875,4.0,2.0,2.8,3.6,1556.1,1510.77
SP2,07/04/02,Ferrol,Levante,1,2,A,0,1,A,1.7,3.0,4.7,1.7,2.9,4.0,1.667,3.1,5.0,1.7,3.0,4.75,1485.01,1454.34
SP2,07/04/02,Santander,Badajoz,3,0,H,0,0,D,1.53,3.3,5.6,1.6,2.9,4.4,1.615,3.1,5.5,1.65,3.0,5.0,1559.42,1451.58
SP2,13/04/02,Levante,Leganes,1,2,A,1,0,H,2.05,2.75,3.5,2.1,2.6,3.2,2.2,2.75,3.25,2.2,2.65,3.3,1471.33,1453.62
SP2,13/04/02,Recreativo,Eibar,1,0,H,0,0,D,1.58,3.1,5.6,1.6,3.0,4.6,1.667,3.1,5.0,1.6,3.25,5.0,1548.32,1456.99
SP2,14/04/02,Albacete,Extremadura,1,1,D,1,1,D,1.6,3.15,5.1,1.6,3.0,4.6,1.615,3.25,5.0,1.7,3.1,4.5,1515.71,1420.18
SP2,14/04/02,Ath Madrid,Xerez,0,0,D,0,0,D,1.67,3.1,4.6,1.75,2.9,3.8,1.727,3.1,4.5,1.8,2.9,4.3,1593.2,1536.24
SP2,14/04/02,Badajoz,Burgos,2,3,A,1,1,D,2.1,2.75,3.4,2.2,2.7,2.9,2.25,2.8,3.1,2.25,2.9,2.9,1445.78,1484.36
SP2,14/04/02,Cordoba,Oviedo,0,1,A,0,0,D,2.4,2.75,2.8,2.6,2.5,2.6,2.5,2.75,2.75,2.65,2.65,2.65,1483.98,1551.16
SP2,14/04/02,Elche,Gimnastic,1,0,H,0,0,D,1.65,3.15,4.75,1.6,3.0,4.6,1.615,3.1,5.5,1.7,3.1,4.5,1500.16,1447.95
SP2,14/04/02,Murcia,Poli Ejido,0,1,A,0,0,D,1.85,2.9,4.0,1.9,2.8,3.4,2.0,2.875,3.6,2.1,2.75,3.4,1446.49,1472.04
SP2,14/04/02,Numancia,Santander,0,1,A,0,1,A,2.4,2.65,2.9,2.6,2.5,2.6,2.5,2.75,2.75,2.6,2.75,2.6,1470.66,1565.22
SP2,14/04/02,Salamanca,Ferrol,3,1,H,1,0,H,1.95,2.75,3.85,2.1,2.6,3.2,2.0,2.875,3.6,2.1,2.85,3.25,1480.44,1468.02
SP2,14/04/02,Sp Gijon,Jaen,3,2,H,2,1,H,1.7,3.1,4.4,,,,1.8,3.0,4.333,1.9,3.0,3.6,1524.98,1438.62
SP2,20/04/02,Burgos,Numancia,1,1,D,0,1,A,2.02,2.9,3.45,2.2,2.7,2.9,2.0,2.875,3.6,2.1,2.75,3.4,1499.05,1457.96
SP2,20/04/02,Eibar,Sp Gijon,2,0,H,1,0,H,2.25,2.9,2.95,2.3,2.8,2.6,2.3,2.8,3.0,2.35,2.7,2.9,1450.75,1531.35
SP2,20/04/02,Poli Ejido,Ath Madrid,1,2,A,0,1,A,3.2,3.05,2.05,2.6,2.8,2.3,3.6,2.875,2.0,3.3,2.8,2.1,1487.18,1587.91
SP2,20/04/02,Extremadura,Cordoba,3,2,H,2,0,H,2.02,3.0,3.35,1.9,2.9,3.2,1.909,3.0,3.75,1.9,2.9,3.75,1426.56,1470.3
SP2,20/04/02,Gimnastic,Murcia,1,1,D,0,0,D,2.1,2.9,3.25,2.1,2.8,3.0,,,,2.1,2.85,3.25,1440.6,1431.35
SP2,20/04/02,Jaen,Badajoz,0,1,A,0,0,D,2.17,2.9,3.1,2.1,2.8,3.0,2.1,2.8,3.4,2.1,2.85,3.25,1432.25,1431.09
SP2,20/04/02,Leganes,Salamanca,3,1,H,1,1,D,2.1,2.9,3.25,1.9,2.8,3.4,2.2,2.7,3.3,2.1,2.75,3.35,1470.2,1489.03
SP2,20/04/02,Oviedo,Elche,3,6,A,0,3,A,1.75,3.1,4.25,1.85,3.0,3.3,1.8,2.875,4.5,1.75,3.05,4.2,1564.84,1507.51
SP2,20/04/02,Ferrol,Recreativo,1,1,D,0,0,D,2.65,2.85,2.5,2.6,2.8,2.3,,,,2.6,2.7,2.6,1459.43,1554.56
SP2,20/04/02,Santander,Albacete,3,1,H,0,0,D,1.62,3.3,4.85,1.65,3.1,4.0,1.667,3.25,4.5,1.6,3.2,5.0,1577.92,1509.33
SP2,20/04/02,Xerez,Levante,0,1,A,0,0,D,1.42,3.75,6.35,1.5,3.4,4.7,1.4,3.6,7.5,1.44,3.45,6.5,1541.53,1454.75
SP2,27/04/02,Ath Madrid,Gimnastic,3,3,D,1,1,D,1.35,4.0,6.85,1.4,3.5,5.6,,,,,,,1600.38,1436.79
SP2,27/04/02,Poli Ejido,Xerez,1,1,D,0,1,A,2.6,2.65,2.65,2.55,2.6,2.55,,,,,,,1474.71,1522.89
SP2,27/04/02,Elche,Extremadura,0,0,D,0,0,D,1.73,3.2,4.0,1.7,3.0,3.9,,,,,,,1525.31,1437.05
SP2,28/04/02,Albacete,Burgos,2,1,H,1,0,H,2.0,2.8,3.5,2.1,2.7,3.1,,,,,,,1502.46,1494.24
SP2,28/04/02,Badajoz,Eibar,0,1,A,0,0,D,2.0,2.7,3.7,2.1,2.6,3.3,,,,,,,1447.13,1462.55
SP2,28/04/02,Cordoba,Santander,0,4,A,0,1,A,2.7,2.7,2.5,2.6,2.6,2.5,,,,,,,1459.81,1584.79
SP2,28/04/02,Murcia,Oviedo,1,1,D,1,0,H,2.65,2.75,2.5,2.55,2.65,2.5,,,,,,,1435.16,1547.04
SP2,28/04/02,Numancia,Jaen,1,0,H,0,0,D,1.85,3.0,3.7,1.9,2.9,3.2,,,,,,,1462.77,1416.21
SP2,28/04/02,Recreativo,Leganes,1,2,A,1,0,H,1.48,3.45,5.75,1.55,3.0,5.0,,,,,,,1554.74,1479.83
SP2,28/04/02,Salamanca,Levante,0,1,A,0,0,D,1.85,3.0,3.75,,,,,,,,,,1479.4,1473.39
SP2,28/04/02,Sp Gijon,Ferrol,5,3,H,4,1,H,1.9,2.75,4.0,1.9,2.7,3.6,,,,,,,1519.55,1459.25
SP2,04/05/02,Eibar,Numancia,2,0,H,0,0,D,2.0,2.8,3.5,2.1,2.8,3.0,,,,,,,1478.03,1470.29
SP2,04/05/02,Extremadura,Murcia,0,2,A,0,2,A,1.95,2.9,3.5,1.85,2.8,3.5,,,,,,,1443.23,1435.59
SP2,04/05/02,Gimnastic,Poli Ejido,2,2,D,2,1,H,1.98,2.9,3.4,,,,,,,,,,1444.79,1472.86
SP2,04/05/02,Jaen,Albacete,1,0,H,0,0,D,2.1,2.95,3.05,2.1,3.0,2.8,,,,,,,1408.69,1511.19
SP2,04/05/02,Leganes,Sp Gijon,0,2,A,0,1,A,2.15,2.8,3.12,2.2,2.7,2.9,,,,,,,1498.14,1526.66
SP2,04/05/02,Santander,Elche,0,0,D,0,0,D,1.68,3.1,4.45,1.65,2.9,4.4,,,,,,,1596.39,1519.13
SP2,04/05/02,Xerez,Salamanca,0,2,A,0,1,A,1.6,3.15,5.0,1.6,3.0,4.5,,,,,,,1524.74,1463.2
SP2,05/05/02,Burgos,Cordoba,0,1,A,0,1,A,2.1,2.65,3.45,,,,,,,,,,1485.51,1448.21
SP2,05/05/02,Levante,Recreativo,0,1,A,0,0,D,2.68,2.8,2.42,,,,,,,,,,1489.59,1536.43
SP2,05/05/02,Oviedo,Ath Madrid,2,3,A,1,1,D,2.25,2.85,2.9,,,,,,,,,,1546.61,1592.38
SP2,05/05/02,Ferrol,Badajoz,1,0,H,1,0,H,2.05,2.55,3.8,,,,,,,,,,1452.14,1431.65
SP2,11/05/02,Ath Madrid,Extremadura,3,2,H,2,1,H,1.7,3.6,3.6,,,,,,,,,,1606.82,1426.98
SP2,11/05/02,Cordoba,Jaen,2,1,H,1,1,D,1.85,3.2,3.65,,,,,,,,,,1465.41,1421.28
SP2,11/05/02,Gimnastic,Xerez,2,1,H,2,0,H,2.7,3.0,2.35,,,,,,,,,,1442.24,1506.81
SP2,11/05/02,Recreativo,Salamanca,2,0,H,2,0,H,1.5,3.5,5.65,,,,,,,,,,1550.83,1481.13
SP2,11/05/02,Sp Gijon,Levante,0,1,A,0,1,A,1.8,3.35,3.65,,,,,,,,,,1541.7,1475.19
SP2,12/05/02,Albacete,Eibar,0,0,D,0,0,D,1.95,2.85,3.8,,,,,,,,,,1498.6,1486.77
SP2,12/05/02,Badajoz,Leganes,3,2,H,2,1,H,1.83,3.0,4.0,,,,,,,,,,1423.32,1483.1
SP2,12/05/02,Poli Ejido,Oviedo,3,0,H,1,0,H,2.1,3.1,2.9,,,,,,,,,,1475.41,1532.17
SP2,12/05/02,Elche,Burgos,2,0,H,1,0,H,1.65,3.2,4.75,,,,,,,,,,1525.01,1468.31
SP2,12/05/02,Murcia,Santander,0,0,D,0,0,D,2.8,2.8,2.42,,,,,,,,,,1451.84,1590.51
SP2,12/05/02,Numancia,Ferrol,4,0,H,3,0,H,1.7,3.2,4.5,,,,,,,,,,1461.55,1460.47
SP2,18/05/02,Ferrol,Albacete,2,0,H,1,0,H,2.0,2.6,3.95,,,,,,,,,,1451.51,1494.71
SP2,19/05/02,Burgos,Murcia,0,1,A,0,0,D,2.25,2.85,2.9,,,,,,,2.2,2.8,3.1,1461.09,1453.23
SP2,19/05/02,Eibar,Cordoba,2,1,H,1,0,H,1.96,2.75,3.78,,,,,,,1.95,3.0,3.4,1490.66,1473.0
SP2,19/05/02,Extremadura,Poli Ejido,1,1,D,1,0,H,2.05,2.95,3.22,,,,,,,2.1,2.95,3.1,1422.82,1486.36
SP2,19/05/02,Jaen,Elche,0,1,A,0,0,D,2.35,3.35,2.42,,,,,,,2.2,3.4,2.55,1413.69,1532.23
SP2,19/05/02,Leganes,Numancia,0,1,A,0,1,A,2.3,2.5,3.3,,,,,,,2.3,2.45,3.4,1472.04,1470.51
SP2,19/05/02,Levante,Badajoz,0,1,A,0,0,D,1.98,2.8,3.65,,,,,,,1.83,2.8,4.33,1493.26,1434.38
SP2,19/05/02,Oviedo,Gimnastic,0,2,A,0,1,A,2.22,3.4,2.55,,,,,,,2.25,3.25,2.6,1521.22,1453.47
SP2,19/05/02,Santander,Ath Madrid,1,0,H,0,0,D,2.0,2.85,3.5,,,,,,,2.0,2.8,3.55,1589.12,1610.98
SP2,19/05/02,Recreativo,Xerez,2,1,H,1,1,D,1.88,2.95,3.75,,,,,,,1.95,2.7,3.9,1557.67,1495.58
SP2,19/05/02,Salamanca,Sp Gijon,1,2,A,0,2,A,2.15,2.75,3.25,,,,,,,2.1,2.8,3.3,1474.29,1523.63
SP2,25/05/02,Albacete,Leganes,1,2,A,1,1,D,,,,,,,,,,,,,1484.24,1455.99
SP2,25/05/02,Ath Madrid,Burgos,1,1,D,1,1,D,,,,,,,,,,,,,1601.24,1444.83
SP2,25/05/02,Badajoz,Salamanca,2,2,D,1,1,D,,,,,,,,,,,,,1452.23,1459.98
SP2,25/05/02,Cordoba,Ferrol,1,1,D,0,0,D,,,,,,,,,,,,,1464.58,1461.98
SP2,25/05/02,Poli Ejido,Santander,1,0,H,0,0,D,,,,,,,,,,,,,1487.67,1598.86
SP2,25/05/02,Elche,Eibar,0,0,D,0,0,D,,,,,,,,,,,,,1544.06,1499.08
SP2,25/05/02,Gimnastic,Extremadura,3,1,H,0,0,D,,,,,,,,,,,,,1471.58,1421.51
SP2,25/05/02,Murcia,Jaen,3,0,H,0,0,D,,,,,,,,,,,,,1469.49,1401.86
SP2,25/05/02,Numancia,Levante,1,2,A,0,1,A,,,,,,,,,,,,,1486.56,1475.41
SP2,25/05/02,Sp Gijon,Recreativo,3,1,H,0,0,D,,,,,,,,,,,,,1537.94,1564.73
SP2,25/05/02,Xerez,Oviedo,2,1,H,0,1,A,,,,,,,,,,,,,1488.52,1503.11
