Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,Unnamed: 58,Unnamed: 59,Unnamed: 60,EloHome,EloAway
G1,27/02/11,PAOK,Kavala,0,2,A,0,1,A,1.73,3.3,5.5,1.6,3.5,6.0,1.6,3.5,5.25,1.55,3.7,5.4,1.62,3.25,5.0,1.65,3.4,5.5,1.58,3.6,6.5,1.67,3.4,5.5,1.75,3.4,6.0,1.7,3.3,4.75,33,1.75,1.68,3.6,3.35,6.5,5.22,18,2.75,2.49,1.55,1.48,16.0,-0.75,2.04,2.0,1.91,1.87,,,,1619.74,1500.69
G1,05/03/11,Aris,Iraklis,0,1,A,0,0,D,1.73,3.5,5.0,1.65,3.3,5.75,1.65,3.4,5.0,1.75,3.4,4.3,1.62,3.25,5.0,1.6,3.5,5.75,1.7,3.4,5.5,1.62,3.5,6.0,1.73,3.5,5.5,,,,34,1.73,1.66,3.53,3.38,6.1,5.33,17,2.7,2.53,1.5,1.46,16.0,-0.75,1.97,1.93,1.97,1.94,,,,1542.65,1490.39
G1,05/03/11,Olympiakos Volou,Panserraikos,3,0,H,2,0,H,1.4,4.2,9.0,1.44,4.0,7.5,1.4,4.0,7.5,1.35,4.3,7.5,1.4,3.75,7.0,1.35,4.5,8.5,1.4,4.2,9.0,1.4,4.33,8.5,1.4,4.33,9.0,,,,32,1.45,1.4,4.5,4.13,9.0,7.6,18,2.2,2.08,1.73,1.68,16.0,-1.25,2.06,2.01,1.89,1.85,,,,1504.9,1359.55
G1,05/03/11,Xanthi,Kerkyra,2,1,H,1,1,D,1.83,3.25,4.75,1.85,3.1,4.6,1.8,3.2,4.25,2.0,2.8,3.9,1.83,3.0,4.0,1.85,3.2,4.5,1.85,3.1,5.0,1.83,3.25,4.75,1.85,3.25,4.75,,,,34,1.89,1.82,3.33,3.17,5.04,4.48,17,2.7,2.56,1.5,1.44,18.0,-0.5,1.89,1.83,2.08,2.02,,,,1495.39,1449.86
G1,06/03/11,AEK,PAOK,4,0,H,2,0,H,2.15,3.2,3.5,2.15,3.1,3.4,2.1,3.1,3.3,2.2,3.0,3.2,2.1,3.2,3.0,2.15,3.2,3.5,2.15,3.2,3.5,2.1,3.2,3.4,2.15,3.25,3.8,,,,32,2.15,2.07,3.3,3.14,4.0,3.51,16,2.5,2.37,1.57,1.52,16.0,-0.25,1.86,1.79,2.13,2.09,,,,1612.32,1600.26
G1,06/03/11,Atromitos,Panionios,1,2,A,0,0,D,2.2,3.1,3.5,2.25,2.95,3.4,2.2,3.0,3.2,2.3,2.9,3.1,2.1,3.2,3.0,2.3,2.9,3.3,2.35,3.0,3.3,2.25,3.0,3.5,2.2,3.12,3.6,,,,30,2.25,2.15,3.2,3.03,3.88,3.41,17,2.7,2.52,1.55,1.46,16.0,-0.25,1.86,1.81,2.11,2.06,,,,1486.49,1500.39
G1,06/03/11,Kavala,Asteras Tripolis,1,0,H,0,0,D,1.91,3.4,4.0,1.95,3.1,4.1,1.9,3.25,3.75,1.9,3.2,3.8,1.91,3.2,3.5,1.9,3.2,4.2,2.05,3.2,3.8,1.91,3.4,4.0,2.0,3.3,4.0,,,,32,2.05,1.94,3.4,3.16,4.44,3.9,17,2.75,2.56,1.5,1.45,18.0,-0.5,2.02,1.98,1.91,1.87,,,,1520.17,1458.69
G1,06/03/11,Larisa,Panathinaikos,2,0,H,2,0,H,4.0,3.4,1.91,4.1,3.2,1.91,3.8,3.2,1.9,3.7,3.3,1.9,3.75,3.0,1.91,3.75,3.4,2.0,4.0,3.1,2.05,4.0,3.2,2.0,4.0,3.4,2.05,,,,27,4.35,3.87,3.4,3.19,2.05,1.95,16,2.3,2.23,1.62,1.58,17.0,0.5,1.91,1.86,2.04,1.98,,,,1455.47,1743.3
G1,06/03/11,Olympiakos,Ergotelis,3,0,H,0,0,D,1.22,5.5,15.0,1.22,5.75,11.5,1.22,5.0,12.0,1.22,5.3,11.0,1.25,4.5,10.0,1.2,5.5,15.0,1.25,6.0,11.0,1.22,5.75,13.0,1.25,6.0,15.0,,,,30,1.25,1.22,6.0,5.42,15.0,11.61,26,1.97,1.87,1.99,1.9,16.0,-1.75,2.13,2.04,1.87,1.83,,,,1795.57,1493.29
G1,09/03/11,PAOK,Ergotelis,2,0,H,1,0,H,1.5,3.6,6.5,1.5,3.85,6.35,1.45,3.75,7.0,1.5,3.8,5.7,1.44,3.6,6.5,1.5,3.6,6.5,1.45,4.0,8.0,1.44,4.0,7.0,1.44,3.8,8.0,1.53,3.6,5.5,23,1.58,1.47,4.0,3.7,8.0,6.57,10,2.25,2.21,1.6,1.56,12.0,-1.0,2.13,2.08,1.82,1.78,,,,1591.66,1491.04
G1,12/03/11,Asteras Tripolis,Olympiakos Volou,2,1,H,1,1,D,2.25,3.0,3.5,2.3,3.0,3.2,2.25,3.1,3.0,2.3,3.2,2.8,2.38,2.8,2.88,2.15,3.2,3.3,2.35,3.0,3.3,2.3,3.1,3.2,2.25,3.0,3.3,2.25,3.25,2.75,36,2.38,2.24,3.25,3.05,3.63,3.17,19,2.7,2.49,1.55,1.47,18.0,-0.25,2.03,1.95,1.98,1.91,,,,1451.61,1509.8
G1,12/03/11,Iraklis,Panathinaikos,1,3,A,1,1,D,4.75,3.2,1.83,4.5,3.3,1.8,4.0,3.1,1.9,3.5,3.1,2.0,4.33,3.2,1.73,4.1,3.4,1.9,4.2,3.1,2.0,4.5,3.3,1.85,4.6,3.12,1.85,4.2,3.25,1.8,37,5.0,4.26,3.35,3.17,2.0,1.85,20,2.5,2.34,1.62,1.52,20.0,0.5,2.0,1.95,1.93,1.9,,,,1508.04,1724.63
G1,12/03/11,Panserraikos,Xanthi,2,1,H,1,0,H,4.2,3.1,2.0,4.25,3.1,1.91,3.75,3.0,2.0,4.0,3.2,1.85,3.2,3.0,2.1,3.5,3.25,2.05,3.6,3.0,2.2,4.0,3.0,2.05,3.5,3.12,2.1,3.9,2.9,1.91,37,4.26,3.78,3.4,3.07,2.2,2.01,20,2.6,2.42,1.57,1.49,19.0,0.5,1.89,1.82,2.06,2.02,,,,1354.65,1502.94
G1,13/03/11,AEK,Kavala,1,0,H,0,0,D,1.73,3.4,5.25,1.65,3.5,5.25,1.65,3.4,5.0,1.7,3.4,4.5,1.62,3.25,5.0,1.6,3.6,5.5,1.7,3.4,5.5,1.62,3.6,5.75,1.7,3.4,5.0,1.62,3.5,5.0,37,1.76,1.67,3.6,3.4,5.75,5.04,20,2.3,2.14,1.68,1.62,18.0,-0.75,2.06,1.99,1.92,1.86,,,,1620.92,1527.25
G1,13/03/11,Ergotelis,Atromitos,1,1,D,1,0,H,2.3,3.0,3.4,2.25,2.95,3.4,2.2,3.0,3.2,2.1,2.8,3.6,2.1,2.88,3.3,2.2,3.1,3.25,2.2,3.0,3.6,2.25,3.0,3.4,2.3,3.0,3.25,2.15,3.0,3.25,37,2.4,2.25,3.1,2.99,3.6,3.23,20,2.56,2.43,1.55,1.48,18.0,-0.25,2.04,1.99,1.9,1.86,,,,1485.05,1470.95
G1,13/03/11,Kerkyra,Aris,3,4,A,2,1,H,2.8,2.88,2.75,2.75,2.85,2.75,2.7,2.9,2.6,2.5,2.6,3.2,2.5,2.8,2.75,2.7,3.1,2.6,2.75,2.95,2.75,2.75,3.0,2.7,2.75,3.0,2.62,2.6,2.88,2.7,36,2.88,2.69,3.1,2.9,2.88,2.68,19,2.75,2.57,1.5,1.43,23.0,0.0,2.04,1.95,1.95,1.87,,,,1442.31,1525.0
G1,13/03/11,Panionios,Larisa,3,3,D,2,0,H,2.15,3.0,3.75,2.25,2.95,3.4,2.2,3.0,3.2,1.9,3.3,3.7,2.1,3.0,3.2,2.3,3.2,3.0,2.1,3.2,3.6,2.15,3.2,3.4,2.1,3.0,3.6,2.15,3.0,3.25,32,2.25,2.13,3.2,3.05,3.92,3.47,18,2.6,2.44,1.55,1.49,17.0,-0.25,1.86,1.82,2.08,2.03,,,,1515.93,1474.14
G1,13/03/11,PAOK,Olympiakos,2,1,H,1,1,D,3.0,3.0,2.5,2.85,2.95,2.55,2.75,3.0,2.5,2.6,3.0,2.6,2.8,2.88,2.38,2.7,3.1,2.7,2.7,3.1,2.7,2.88,3.0,2.63,2.88,3.0,2.5,2.6,3.0,2.6,36,3.16,2.81,3.1,2.97,2.75,2.52,18,2.5,2.38,1.55,1.5,16.0,0.25,1.78,1.75,2.18,2.13,,,,1597.65,1797.82
G1,20/03/11,Aris,Panserraikos,3,1,H,3,1,H,1.33,4.75,9.0,1.37,4.33,8.25,1.35,4.25,8.5,1.35,4.5,7.3,1.33,4.33,7.0,1.25,5.2,11.0,1.35,5.0,8.5,1.33,4.5,10.0,1.36,5.0,9.0,1.33,4.5,7.5,34,1.37,1.33,5.0,4.59,10.5,8.34,28,2.17,2.01,1.82,1.77,18.0,-1.25,1.75,1.72,2.23,2.17,,,,1538.12,1368.88
G1,20/03/11,Atromitos,PAOK,2,2,D,1,1,D,2.7,2.9,2.8,2.55,2.85,2.95,2.6,2.85,2.75,2.5,2.8,3.0,2.5,3.0,2.6,2.7,3.0,2.8,2.7,2.9,2.9,2.75,2.9,2.75,2.75,3.0,2.88,2.62,2.88,2.62,33,2.86,2.61,3.0,2.9,2.95,2.78,14,2.63,2.54,1.54,1.46,21.0,0.0,1.91,1.85,2.06,1.99,,,,1474.91,1613.66
G1,20/03/11,Iraklis,Panionios,1,1,D,0,1,A,2.35,2.75,3.5,2.25,2.9,3.4,2.3,2.9,3.1,2.4,2.7,3.2,2.2,3.0,3.0,2.5,2.8,3.1,2.4,2.9,3.3,2.38,2.75,3.5,2.5,3.0,3.4,2.38,2.88,3.0,35,2.52,2.38,3.05,2.92,3.5,3.1,17,2.7,2.52,1.57,1.46,18.0,-0.25,2.13,2.07,1.82,1.8,,,,1499.58,1511.09
G1,20/03/11,Kavala,Olympiakos Volou,0,1,A,0,0,D,1.91,3.25,4.33,2.05,3.1,3.7,2.0,3.3,3.3,2.1,3.2,3.2,2.1,3.0,3.2,2.05,3.2,3.6,2.1,3.1,3.8,2.1,3.1,3.6,2.0,3.25,4.0,2.0,3.0,3.75,32,2.1,1.96,3.4,3.16,4.33,3.84,17,2.52,2.38,1.57,1.51,13.0,-0.5,2.06,2.01,1.88,1.81,,,,1521.08,1498.8
G1,20/03/11,Larisa,Ergotelis,3,3,D,1,1,D,1.73,3.4,5.0,1.65,3.5,5.25,1.65,3.5,4.75,1.65,3.5,4.6,1.62,3.25,5.0,1.6,3.75,5.25,1.62,3.75,5.5,1.67,3.5,5.5,1.8,3.5,5.25,1.73,3.25,4.5,32,1.91,1.75,3.5,3.35,5.5,4.71,16,2.25,2.17,1.7,1.62,17.0,-0.75,2.19,2.11,1.83,1.77,,,,1478.98,1481.09
G1,20/03/11,Olympiakos,AEK,6,0,H,3,0,H,1.67,3.6,5.25,1.65,3.5,5.25,1.7,3.3,4.75,1.65,3.5,4.6,1.73,3.2,4.33,1.65,3.75,5.25,1.62,3.6,6.0,1.73,3.4,5.0,1.67,3.75,6.0,1.67,3.5,4.5,35,1.73,1.63,3.76,3.51,6.38,5.26,17,2.21,2.1,1.7,1.66,18.0,-0.75,1.88,1.83,2.09,2.03,,,,1781.81,1627.09
G1,20/03/11,Panathinaikos,Kerkyra,2,1,H,2,1,H,1.22,6.0,12.0,1.25,5.25,11.0,1.2,5.5,12.0,1.25,5.0,10.0,1.2,5.0,11.0,1.22,5.5,13.0,1.25,5.5,12.0,1.2,6.0,13.0,1.29,6.0,12.0,1.2,5.5,11.0,33,1.29,1.25,6.0,5.17,13.0,10.8,28,1.88,1.81,2.04,1.97,17.0,-1.5,1.97,1.92,1.96,1.92,,,,1733.09,1429.19
G1,20/03/11,Xanthi,Asteras Tripolis,1,0,H,0,0,D,2.1,3.1,3.75,2.0,3.0,4.1,2.05,3.1,3.5,2.1,2.9,3.5,2.1,3.2,3.0,2.2,3.1,3.25,2.2,3.0,3.6,2.1,3.1,3.6,2.15,3.12,4.0,2.1,2.88,3.5,34,2.15,2.07,3.2,3.04,4.16,3.64,15,2.63,2.56,1.52,1.44,20.0,-0.5,2.14,2.08,1.83,1.78,,,,1488.71,1462.61
G1,03/04/11,AEK,Atromitos,1,0,H,1,0,H,1.6,3.6,5.25,1.55,3.75,6.0,1.6,3.5,5.25,1.7,3.4,4.5,1.67,3.3,4.5,1.6,3.6,5.5,1.6,3.6,6.0,1.6,3.5,6.0,1.57,3.6,6.0,1.53,3.6,5.5,27,1.7,1.58,3.75,3.53,6.5,5.6,19,2.08,2.0,1.75,1.72,4.0,0.0,1.22,1.18,4.6,4.33,,,,1622.4,1476.3
G1,03/04/11,Asteras Tripolis,Aris,1,2,A,1,1,D,1.91,3.3,3.75,2.0,3.1,3.9,1.9,3.3,3.7,1.8,3.4,4.0,2.0,3.4,3.0,2.1,3.5,3.3,1.9,3.2,4.33,1.83,3.4,3.75,,,,1.83,3.3,3.8,25,2.1,1.9,3.5,3.26,4.33,3.78,19,2.38,2.22,1.67,1.59,3.0,0.0,1.4,1.37,3.0,2.81,,,,1454.46,1542.5
G1,03/04/11,Ergotelis,Iraklis,1,0,H,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.4,3.4,1.65,1.65,4.55,4.22,2,2.65,2.32,1.45,1.32,,,,,,,,,,1484.52,1496.46
G1,03/04/11,Kerkyra,Panionios,1,2,A,0,1,A,2.3,2.8,3.2,2.45,2.95,3.0,2.4,2.8,3.1,2.3,2.5,3.5,2.25,2.88,3.0,2.4,2.8,3.3,2.5,2.75,3.35,2.38,2.88,3.3,2.3,2.88,3.4,2.3,2.88,3.0,27,2.55,2.39,2.88,2.77,3.5,3.18,17,2.55,2.45,1.53,1.49,5.0,0.0,1.67,1.63,2.2,2.13,,,,1426.96,1514.21
G1,03/04/11,Olympiakos,Kavala,3,1,H,0,0,D,1.3,4.5,10.0,1.33,4.75,8.5,1.33,4.5,8.0,1.35,4.5,7.3,1.33,4.33,7.0,1.35,4.5,8.5,1.36,4.33,10.0,1.3,4.75,10.0,1.33,4.4,10.0,1.3,4.5,8.0,28,1.42,1.33,5.4,4.65,10.0,8.0,19,1.8,1.72,2.1,2.0,4.0,0.0,1.12,1.08,8.0,6.93,,,,1786.5,1504.35
G1,03/04/11,Olympiakos Volou,Xanthi,3,0,H,1,0,H,1.67,3.2,5.5,1.65,3.4,5.5,1.65,3.3,5.25,1.65,3.5,4.6,1.62,3.25,5.0,1.65,3.5,5.25,1.65,3.4,6.0,1.67,3.4,5.5,1.67,3.3,5.5,1.62,3.3,5.25,27,1.7,1.64,4.0,3.34,6.0,5.43,18,2.38,2.27,1.58,1.55,4.0,0.0,1.22,1.2,4.2,4.03,,,,1515.53,1496.86
G1,03/04/11,Panserraikos,Panathinaikos,1,0,H,1,0,H,11.0,5.0,1.25,10.0,5.5,1.25,9.0,4.75,1.28,7.3,4.5,1.35,8.0,5.0,1.25,10.0,5.5,1.25,9.5,4.5,1.35,11.0,5.5,1.25,11.0,4.75,1.29,9.0,5.0,1.25,27,11.0,9.32,5.8,5.01,1.35,1.27,18,1.73,1.65,2.2,2.12,4.0,0.0,10.0,8.32,1.08,1.05,,,,1364.5,1735.32
G1,03/04/11,PAOK,Larisa,1,0,H,0,0,D,1.5,3.75,6.5,1.57,3.6,6.0,1.55,3.6,5.75,1.65,3.8,4.0,1.5,3.5,6.0,1.6,4.0,5.5,1.6,3.5,6.5,1.53,3.75,6.5,1.5,3.75,6.5,1.5,3.75,5.5,24,1.6,1.53,4.05,3.65,6.68,6.0,16,2.3,2.19,1.67,1.6,3.0,0.0,1.17,1.15,5.0,4.8,,,,1612.27,1475.55
G1,10/04/11,Aris,Olympiakos Volou,2,1,H,0,1,A,1.7,3.3,5.0,1.67,3.5,5.0,1.67,3.4,4.75,1.7,3.5,4.4,1.61,3.25,5.0,,,,1.65,3.15,5.0,1.73,3.3,5.25,1.67,3.3,5.5,1.62,3.3,5.5,20,1.7,1.65,3.8,3.35,5.8,5.3,11,2.3,2.19,1.66,1.61,4.0,0.0,1.25,1.21,4.25,3.99,,,,1555.43,1523.92
G1,10/04/11,Atromitos,Olympiakos,3,1,H,2,1,H,4.33,3.4,1.75,3.85,3.35,1.9,4.25,3.25,1.8,3.7,3.3,1.9,4.0,3.4,1.72,4.75,3.3,1.75,5.0,3.25,1.8,4.75,3.4,1.75,4.75,3.4,1.75,4.33,3.3,1.75,26,5.0,4.31,3.5,3.29,2.1,1.81,17,2.3,2.17,1.67,1.63,4.0,0.0,3.25,3.19,1.33,1.31,,,,1471.42,1788.99
G1,10/04/11,Iraklis,PAOK,0,0,D,0,0,D,3.4,2.8,2.25,3.7,2.9,2.15,3.25,2.8,2.3,3.2,2.6,2.5,3.25,2.5,2.37,3.4,2.95,2.25,3.3,2.9,2.4,3.4,2.75,2.38,3.5,2.75,2.3,3.1,2.88,2.3,24,3.7,3.36,2.9,2.78,2.54,2.29,14,2.63,2.51,1.55,1.47,4.0,0.0,2.38,2.33,1.57,1.53,,,,1487.06,1617.37
G1,10/04/11,Kavala,Xanthi,1,1,D,0,1,A,1.8,3.25,4.33,1.8,3.4,4.33,1.8,3.2,4.33,1.8,3.1,4.3,1.8,3.2,4.0,1.8,3.1,5.0,1.85,3.1,5.0,1.8,3.25,4.75,1.8,3.25,4.75,1.8,3.1,4.33,26,1.9,1.8,3.4,3.2,4.8,4.42,17,2.4,2.19,1.7,1.61,4.0,0.0,1.33,1.3,3.4,3.28,,,,1501.86,1488.47
G1,10/04/11,Kerkyra,Ergotelis,1,0,H,1,0,H,1.33,4.33,9.0,1.34,4.4,9.5,1.33,4.5,8.0,1.4,4.1,7.0,1.25,4.5,10.0,,,,1.35,4.7,9.4,1.33,4.5,9.5,1.33,4.5,9.0,1.3,4.5,9.0,25,1.35,1.31,5.0,4.5,10.0,9.07,16,2.4,2.16,1.7,1.63,4.0,0.0,1.07,1.06,8.0,7.53,,,,1414.0,1493.92
G1,10/04/11,Larisa,AEK,2,3,A,1,3,A,3.4,3.1,2.1,3.5,3.1,2.1,3.3,3.1,2.1,3.0,3.2,2.2,3.2,3.0,2.1,3.6,3.25,2.1,3.65,3.1,2.15,3.5,3.2,2.1,3.5,3.12,2.1,3.3,3.1,2.1,24,3.8,3.43,3.5,3.11,2.15,2.09,17,2.3,2.17,1.7,1.62,3.0,0.0,2.5,2.41,1.53,1.52,,,,1470.45,1627.28
G1,10/04/11,Panathinaikos,Asteras Tripolis,1,0,H,0,0,D,1.4,4.0,8.0,1.4,4.0,8.5,1.4,4.0,7.0,1.5,3.9,5.5,1.4,4.0,6.5,1.4,4.5,8.0,1.45,4.5,6.5,1.4,4.2,8.0,1.4,4.2,8.5,1.36,4.33,7.0,26,1.55,1.4,4.5,4.07,8.5,7.41,17,2.08,1.99,1.75,1.73,4.0,0.0,1.1,1.1,6.5,6.06,,,,1714.66,1441.53
G1,10/04/11,Panionios,Panserraikos,0,0,D,0,0,D,1.6,3.5,5.5,1.53,3.8,6.25,1.6,3.5,5.25,1.5,3.9,5.5,1.57,3.5,5.0,1.62,3.5,5.75,1.6,3.6,6.2,1.62,3.5,5.75,1.62,3.5,6.0,1.62,3.4,5.25,26,1.62,1.58,3.8,3.52,8.0,5.88,17,2.3,2.09,1.71,1.67,4.0,0.0,1.22,1.18,4.5,4.26,,,,1527.17,1385.16
G1,17/04/11,AEK,Iraklis,0,0,D,0,0,D,1.4,4.2,7.0,1.45,4.2,6.5,1.4,4.0,7.0,1.35,4.2,7.5,1.36,3.75,8.0,1.35,4.5,10.0,1.38,4.4,9.0,1.4,4.2,7.0,1.36,4.33,9.0,1.4,4.0,7.0,22,1.45,1.39,4.4,4.13,8.6,7.25,12,1.85,1.8,2.0,1.91,3.0,0.0,1.12,1.11,6.5,5.8,,,,1637.75,1488.15
G1,17/04/11,Asteras Tripolis,Panionios,3,1,H,3,0,H,2.38,3.25,2.75,2.5,3.0,2.85,2.5,3.0,2.7,2.5,3.0,2.7,2.38,3.2,2.6,2.3,3.3,2.9,2.55,3.2,2.8,2.5,3.0,2.75,2.4,3.2,2.88,2.38,3.1,2.75,22,2.6,2.47,3.25,3.09,2.88,2.72,12,2.2,2.12,1.7,1.65,3.0,0.0,1.8,1.76,1.97,1.93,,,,1438.92,1519.64
G1,17/04/11,Atromitos,Kavala,0,0,D,0,0,D,2.2,3.0,3.25,2.1,3.25,3.4,2.2,3.1,3.1,2.1,3.0,3.4,2.0,3.2,3.2,,,,2.25,3.1,3.4,2.2,3.0,3.25,2.15,3.1,3.4,2.2,3.1,3.0,22,2.2,2.16,3.25,3.06,3.46,3.24,12,2.2,2.07,1.75,1.69,3.0,0.0,1.54,1.53,2.38,2.33,,,,1490.86,1497.92
G1,17/04/11,Olympiakos,Larisa,6,0,H,3,0,H,1.2,6.0,11.0,1.14,7.25,15.5,1.15,6.0,15.0,1.2,5.0,12.0,1.17,5.5,12.0,1.22,5.5,12.0,1.15,7.5,15.0,1.14,6.5,13.0,1.2,6.0,13.0,1.17,6.0,11.0,20,1.2,1.16,7.25,6.48,15.5,13.24,12,1.57,1.52,2.55,2.4,2.0,0.0,1.02,1.02,13.0,12.93,,,,1769.55,1459.98
G1,17/04/11,Olympiakos Volou,Panathinaikos,3,2,H,1,0,H,2.38,3.25,2.75,2.35,3.55,2.7,2.3,3.5,2.6,,,,2.2,3.2,2.8,2.5,3.25,2.8,2.3,3.5,2.88,2.38,3.25,2.75,2.4,3.3,2.75,2.38,3.25,2.62,21,2.4,2.32,3.55,3.35,2.9,2.71,9,2.19,2.11,1.67,1.65,3.0,0.0,1.73,1.71,2.04,2.0,,,,1515.94,1717.27
G1,17/04/11,Panserraikos,Ergotelis,0,4,A,0,2,A,2.2,3.2,3.1,2.4,3.2,2.85,2.25,3.25,2.9,2.5,3.0,2.7,2.0,3.2,3.2,2.15,3.3,3.2,2.5,3.1,2.9,2.25,3.2,3.0,2.2,3.2,3.2,2.25,3.0,3.0,21,2.4,2.28,3.25,3.12,3.26,2.97,12,2.05,2.02,1.75,1.72,3.0,0.0,1.66,1.63,2.2,2.14,,,,1392.69,1482.14
G1,17/04/11,PAOK,Kerkyra,2,0,H,1,0,H,1.25,5.0,11.0,1.25,5.25,11.0,1.25,4.75,11.0,1.3,4.8,8.5,1.2,5.0,11.0,1.25,4.75,11.0,1.28,4.85,13.0,1.25,5.0,11.0,1.29,4.75,11.0,1.25,5.0,9.0,21,1.3,1.26,5.25,4.85,12.0,10.4,11,2.1,2.01,1.8,1.72,3.0,0.0,1.06,1.05,10.0,8.4,,,,1616.28,1425.78
G1,17/04/11,Xanthi,Aris,1,2,A,1,1,D,7.0,5.0,1.33,8.5,4.2,1.38,9.0,4.5,1.3,,,,8.0,4.5,1.29,8.5,5.2,1.3,9.0,5.0,1.3,7.0,5.0,1.33,8.5,5.0,1.3,9.0,4.5,1.29,19,9.75,8.22,5.0,4.69,1.35,1.31,5,1.97,1.93,1.8,1.79,3.0,0.0,7.5,6.95,1.08,1.07,,,,1492.41,1563.41
